	time	[fba__A]	[C]	[fba__B1]	[fba__B2]	[model__D]	fba__R1	fba__R2	R3	update__R3	model__R4	vR3
467	46.7	10.0	9.90702395882	0.0	0.0	36.8929760412	0.0	0.0	0.0	1.0	0.990702395882	1.0
468	46.8	10.0	9.9079486147	0.0	0.0	36.9920513853	0.0	0.0	0.0	1.0	0.99079486147	1.0
469	46.9	10.0	9.90886407389	0.0	0.0	37.0911359261	0.0	0.0	0.0	1.0	0.990886407389	1.0
470	47.0	10.0	9.90977042787	0.0	0.0	37.1902295721	0.0	0.0	0.0	1.0	0.990977042787	1.0
471	47.1	10.0	9.91066776719	0.0	0.0	37.2893322328	0.0	0.0	0.0	1.0	0.991066776719	1.0
472	47.2	10.0	9.9115561815	0.0	0.0	37.3884438185	0.0	0.0	0.0	1.0	0.99115561815	1.0
473	47.3	10.0	9.91243575956	0.0	0.0	37.4875642404	0.0	0.0	0.0	1.0	0.991243575956	1.0
474	47.4	10.0	9.91330658925	0.0	0.0	37.5866934107	0.0	0.0	0.0	1.0	0.991330658925	1.0
475	47.5	10.0	9.91416875757	0.0	0.0	37.6858312424	0.0	0.0	0.0	1.0	0.991416875757	1.0
476	47.6	10.0	9.91502235067	0.0	0.0	37.7849776493	0.0	0.0	0.0	1.0	0.991502235067	1.0
477	47.7	10.0	9.91586745381	0.0	0.0	37.8841325462	0.0	0.0	0.0	1.0	0.991586745381	1.0
478	47.8	10.0	9.91670415145	0.0	0.0	37.9832958486	0.0	0.0	0.0	1.0	0.991670415145	1.0
479	47.9	10.0	9.91753252717	0.0	0.0	38.0824674728	0.0	0.0	0.0	1.0	0.991753252717	1.0
480	48.0	10.0	9.91835266373	0.0	0.0	38.1816473363	0.0	0.0	0.0	1.0	0.991835266373	1.0
481	48.1	10.0	9.91916464307	0.0	0.0	38.2808353569	0.0	0.0	0.0	1.0	0.991916464307	1.0
482	48.2	10.0	9.91996854633	0.0	0.0	38.3800314537	0.0	0.0	0.0	1.0	0.991996854633	1.0
483	48.3	10.0	9.92076445381	0.0	0.0	38.4792355462	0.0	0.0	0.0	1.0	0.992076445381	1.0
484	48.4	10.0	9.92155244504	0.0	0.0	38.578447555	0.0	0.0	0.0	1.0	0.992155244504	1.0
485	48.5	10.0	9.92233259874	0.0	0.0	38.6776674013	0.0	0.0	0.0	1.0	0.992233259874	1.0
486	48.6	10.0	9.92310499286	0.0	0.0	38.7768950071	0.0	0.0	0.0	1.0	0.992310499286	1.0
487	48.7	10.0	9.92386970457	0.0	0.0	38.8761302954	0.0	0.0	0.0	1.0	0.992386970457	1.0
488	48.8	10.0	9.92462681027	0.0	0.0	38.9753731897	0.0	0.0	0.0	1.0	0.992462681027	1.0
489	48.9	10.0	9.92537638561	0.0	0.0	39.0746236144	0.0	0.0	0.0	1.0	0.992537638561	1.0
490	49.0	10.0	9.92611850546	0.0	0.0	39.1738814945	0.0	0.0	0.0	1.0	0.992611850546	1.0
491	49.1	10.0	9.92685324399	0.0	0.0	39.273146756	0.0	0.0	0.0	1.0	0.992685324399	1.0
492	49.2	10.0	9.9275806746	0.0	0.0	39.3724193254	0.0	0.0	0.0	1.0	0.99275806746	1.0
493	49.3	10.0	9.92830086996	0.0	0.0	39.47169913	0.0	0.0	0.0	1.0	0.992830086996	1.0
494	49.4	10.0	9.92901390203	0.0	0.0	39.570986098	0.0	0.0	0.0	1.0	0.992901390203	1.0
495	49.5	10.0	9.92971984205	0.0	0.0	39.670280158	0.0	0.0	0.0	1.0	0.992971984205	1.0
496	49.6	10.0	9.93041876055	0.0	0.0	39.7695812395	0.0	0.0	0.0	1.0	0.993041876055	1.0
497	49.7	10.0	9.93111072736	0.0	0.0	39.8688892726	0.0	0.0	0.0	1.0	0.993111072736	1.0
498	49.8	10.0	9.93179581161	0.0	0.0	39.9682041884	0.0	0.0	0.0	1.0	0.993179581161	1.0
499	49.9	10.0	9.93247408176	0.0	0.0	40.0675259182	0.0	0.0	0.0	1.0	0.993247408176	1.0
